type	name	kingdom	P1492N_rna	P1492T_rna
genus	Solirubrobacter	Bacteria	0.0054428983422177	0.0017717052174348
genus	Sordaria	Fungi	0.0131435151434824	0.0133718369911771
genus	Sphingobacterium	Bacteria	0.236766077886471	2.388258633102168
genus	Sphingobium	Bacteria	0.0451132535672276	0.1393741437715408
genus	Sphingomonas	Bacteria	2.32814014098587	0.7667942573709042
genus	Sphingopyxis	Bacteria	0.0317826385340213	0.0378283713494312
genus	Sphingorhabdus	Bacteria	0.0	0.0061921139305045
genus	Spongiibacter	Bacteria	0.0240848251643134	0.0
genus	Sporosarcina	Bacteria	0.0004252264329857	0.0
genus	Stanieria	Bacteria	0.0034698476931637	0.0
genus	Staphylococcus	Bacteria	0.904583098858854	0.1901177943450004
genus	Stenotrophomonas	Bacteria	0.1152044293382447	0.5975075845799004
genus	Stomatobaculum	Bacteria	0.0449039113232962	0.0318906939138271
genus	Streptobacillus	Bacteria	0.0	0.0074411619132263
genus	Streptococcus	Bacteria	2.228883586100233	13.485973967900888
genus	Streptomyces	Bacteria	0.0085529779266999	0.0282253540834598
genus	Subdoligranulum	Bacteria	0.0	0.0023622736232464
genus	Sulfitobacter	Bacteria	0.0055984097234239	0.0035645021636486
genus	Sulfuricurvum	Bacteria	0.0081643475133265	0.0
genus	Sulfurimonas	Bacteria	0.0081643475133265	0.0
genus	Sulfurovum	Bacteria	0.028575216296643	0.0035434104348696
genus	Synechococcus	Bacteria	0.019050144197762	0.0
genus	Tateyamaria	Bacteria	0.0041397801896524	0.000405292043204
genus	Tatumella	Bacteria	0.0002013781368253	0.000145071929474
genus	Teleaulax	Eukaryota	0.0	0.0094490944929858
genus	Tepidimonas	Bacteria	0.0005102717195829	0.1063023130460904
genus	Teredinibacter	Bacteria	0.0	0.0118113681162322
genus	Terrimonas	Bacteria	0.0047625360494405	0.0
genus	Tersicoccus	Bacteria	0.0	0.0034127128608973
genus	Tetrasphaera	Bacteria	0.0	0.0014173641739478
genus	Thalassiosira	Eukaryota	0.1870315942844566	0.0053151156523045
genus	Thauera	Bacteria	0.0862796581854763	0.0007086820869739
genus	Thermocrispum	Bacteria	0.0	0.0001221865667196
genus	Thioalkalivibrio	Bacteria	0.0020410868783316	0.0
genus	Thiobacillus	Bacteria	0.0	0.0070868208697393
genus	Thioclava	Bacteria	1.2080694479080254	1.3384051106908486
genus	Thioflavicoccus	Bacteria	0.0081643475133265	0.0
genus	Thiohalocapsa	Bacteria	0.0125867024163784	0.0336623991312619
genus	Thiolapillus	Bacteria	0.1136885391230727	0.0067324798262523
genus	Thiomonas	Bacteria	0.0064148444747566	0.0
genus	Thiorhodovibrio	Bacteria	0.0	0.0265755782615226
genus	Timonella	Bacteria	0.0136690351685968	0.0003729905720915
genus	Tolypocladium	Fungi	0.0	0.0004429263043587
genus	Tolypothrix	Bacteria	0.0268481427842085	0.0012992504927855
genus	Trabulsiella	Bacteria	0.0006245463403056	3.769585569010292e-05
genus	Treponema	Bacteria	0.9144069214925776	0.1169325443506995
genus	Trichococcus	Bacteria	0.0503079318202124	0.5311939335701733
genus	Trichoderma	Fungi	0.0	0.0079726734784567
genus	Truepera	Bacteria	0.0	0.0212604626092181
genus	Tsukamurella	Bacteria	0.0	0.077955029567133
genus	Turicella	Bacteria	0.0002721449171108	0.0
genus	Ulnaria	Eukaryota	0.0159301971123122	0.0
genus	Vagococcus	Bacteria	0.0365840524287634	0.3975415810513947
genus	Variovorax	Bacteria	0.0152604654108833	0.0335479114058797
genus	Veillonella	Bacteria	0.9440026812283866	4.999752123601109
genus	Verminephrobacter	Bacteria	0.0021831387068765	0.0
genus	Verrucosispora	Bacteria	0.0	0.0005862045998573
genus	Wenxinia	Bacteria	0.0376226074570986	0.0069677072178946
genus	Wenzhouxiangella	Bacteria	0.0163286950266531	0.0
genus	Williamsia	Bacteria	0.0015875120164801	0.0048938710551521
genus	Woeseia	Bacteria	0.0765407579374367	0.0
genus	Wolinella	Bacteria	0.5429291096362181	0.010630231304609
genus	Xanthomonas	Bacteria	2.0338162346469337	0.0308518303999676
genus	Xenophilus	Bacteria	0.0209067972007583	0.0002725700334515
genus	Xylophilus	Bacteria	0.0048469486314902	0.0026151580431709
genus	Yonghaparkia	Bacteria	0.0	0.0003543410434869
genus	Zhongshania	Bacteria	0.0010205434391658	0.0
